category,title,slug,material_type,status,priority,official_title_or_number,source_url,notes
Procesi Legjislativ dhe Edukimi Qytetar,Si miratohet një ligj (nga propozimi në publikim në Gazetën Zyrtare),si-miratohet-nje-ligj-nga-propozimi-ne-publikim-ne-gazeten-zyrtare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Si%20miratohet%20nj%C3%AB%20ligj%20%28nga%20propozimi%20n%C3%AB%20publikim%20n%C3%AB%20Gazet%C3%ABn%20Zyrtare%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,Iniciativa qytetare (si propozojnë qytetarët ligje),iniciativa-qytetare-si-propozojne-qytetaret-ligje,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Iniciativa%20qytetare%20%28si%20propozojn%C3%AB%20qytetar%C3%ABt%20ligje%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,Konsultimet publike — si merr pjesë qytetari,konsultimet-publike-si-merr-pjese-qytetari,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konsultimet%20publike%20%E2%80%94%20si%20merr%20pjes%C3%AB%20qytetari&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,"Si funksionon Qeveria — Kabineti, ministritë, agjencitë",si-funksionon-qeveria-kabineti-ministrite-agjencite,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Si%20funksionon%20Qeveria%20%E2%80%94%20Kabineti%2C%20ministrit%C3%AB%2C%20agjencit%C3%AB&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,Si funksionon sistemi gjyqësor — instancat e gjykatave,si-funksionon-sistemi-gjyqesor-instancat-e-gjykatave,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Si%20funksionon%20sistemi%20gjyq%C3%ABsor%20%E2%80%94%20instancat%20e%20gjykatave&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,Diferenca mes komunës dhe qeverisë qendrore,diferenca-mes-komunes-dhe-qeverise-qendrore,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Diferenca%20mes%20komun%C3%ABs%20dhe%20qeveris%C3%AB%20qendrore&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,Sistemi zgjedhor i Kosovës,sistemi-zgjedhor-i-kosoves,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Sistemi%20zgjedhor%20i%20Kosov%C3%ABs&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,E drejta dhe detyrat e qytetarit,e-drejta-dhe-detyrat-e-qytetarit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=E%20drejta%20dhe%20detyrat%20e%20qytetarit&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Procesi Legjislativ dhe Edukimi Qytetar,Kushtetuta e shpjeguar thjeshtë (për të rinj dhe fëmijë),kushtetuta-e-shpjeguar-thjeshte-per-te-rinj-dhe-femije,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Kushtetuta%20e%20shpjeguar%20thjesht%C3%AB%20%28p%C3%ABr%20t%C3%AB%20rinj%20dhe%20f%C3%ABmij%C3%AB%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raporti vjetor i Komisionit Evropian për Kosovën (më i fundit),raporti-vjetor-i-komisionit-evropian-per-kosoven-me-i-fundit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raporti%20vjetor%20i%20Komisionit%20Evropian%20p%C3%ABr%20Kosov%C3%ABn%20%28m%C3%AB%20i%20fundit%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raporti i Progresit për Liberalizim Vizash,raporti-i-progresit-per-liberalizim-vizash,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raporti%20i%20Progresit%20p%C3%ABr%20Liberalizim%20Vizash&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet vjetore të Avokatit të Popullit,raportet-vjetore-te-avokatit-te-popullit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20vjetore%20t%C3%AB%20Avokatit%20t%C3%AB%20Popullit&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet vjetore të Agjencisë Kundër Korrupsionit,raportet-vjetore-te-agjencise-kunder-korrupsionit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20vjetore%20t%C3%AB%20Agjencis%C3%AB%20Kund%C3%ABr%20Korrupsionit&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet vjetore të Këshillit Gjyqësor,raportet-vjetore-te-keshillit-gjyqesor,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20vjetore%20t%C3%AB%20K%C3%ABshillit%20Gjyq%C3%ABsor&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet vjetore të Këshillit Prokurorial,raportet-vjetore-te-keshillit-prokurorial,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20vjetore%20t%C3%AB%20K%C3%ABshillit%20Prokurorial&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet vjetore të Zyrës Kombëtare të Auditimit,raportet-vjetore-te-zyres-kombetare-te-auditimit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20vjetore%20t%C3%AB%20Zyr%C3%ABs%20Komb%C3%ABtare%20t%C3%AB%20Auditimit&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet e Bankës Qendrore,raportet-e-bankes-qendrore,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20e%20Bank%C3%ABs%20Qendrore&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet e Agjencisë së Statistikave të Kosovës (ASK),raportet-e-agjencise-se-statistikave-te-kosoves-ask,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20e%20Agjencis%C3%AB%20s%C3%AB%20Statistikave%20t%C3%AB%20Kosov%C3%ABs%20%28ASK%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Indeksi i Perceptimit të Korrupsionit (Transparency International),indeksi-i-perceptimit-te-korrupsionit-transparency-international,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Indeksi%20i%20Perceptimit%20t%C3%AB%20Korrupsionit%20%28Transparency%20International%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet e Freedom House për Kosovën,raportet-e-freedom-house-per-kosoven,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20e%20Freedom%20House%20p%C3%ABr%20Kosov%C3%ABn&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet e Reporterëve pa Kufij (liria e medias),raportet-e-reportereve-pa-kufij-liria-e-medias,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20e%20Reporter%C3%ABve%20pa%20Kufij%20%28liria%20e%20medias%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Raporte Zyrtare,Raportet e BIRN dhe KDI (organizatat vendore),raportet-e-birn-dhe-kdi-organizatat-vendore,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Raportet%20e%20BIRN%20dhe%20KDI%20%28organizatat%20vendore%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të ushtroj të drejtat e mia"" (për secilën temë)",udhezues-si-te-ushtroj-te-drejtat-e-mia-per-secilen-teme,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20ushtroj%20t%C3%AB%20drejtat%20e%20mia%22%20%28p%C3%ABr%20secil%C3%ABn%20tem%C3%AB%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të raportoj korrupsion""",udhezues-si-te-raportoj-korrupsion,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20raportoj%20korrupsion%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Regjistrim biznesi,regjistrim-biznesi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Regjistrim%20biznesi&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Pasaportë / letërnjoftim,pasaporte-leternjoftim,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Pasaport%C3%AB%20/%20let%C3%ABrnjoftim&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Patentë shoferi,patente-shoferi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Patent%C3%AB%20shoferi&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Certifikatë lindje / martese / vdekje,certifikate-lindje-martese-vdekje,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Certifikat%C3%AB%20lindje%20/%20martese%20/%20vdekje&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Regjistrim prone,regjistrim-prone,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Regjistrim%20prone&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Leje ndërtimi,leje-ndertimi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Leje%20nd%C3%ABrtimi&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Numër personal / numër fiskal,numer-personal-numer-fiskal,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Num%C3%ABr%20personal%20/%20num%C3%ABr%20fiskal&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Regjistrim makine,regjistrim-makine,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Regjistrim%20makine&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të ankohem ndaj një vendimi administrativ""",udhezues-si-te-ankohem-ndaj-nje-vendimi-administrativ,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20ankohem%20ndaj%20nj%C3%AB%20vendimi%20administrativ%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të paraqitem në gjykatë si dëshmitar / palë / i pandehur""",udhezues-si-te-paraqitem-ne-gjykate-si-deshmitar-pale-i-pandehur,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20paraqitem%20n%C3%AB%20gjykat%C3%AB%20si%20d%C3%ABshmitar%20/%20pal%C3%AB%20/%20i%20pandehur%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat gjatë ndalimit nga policia""",udhezues-te-drejtat-gjate-ndalimit-nga-policia,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20gjat%C3%AB%20ndalimit%20nga%20policia%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat e punëtorëve"" (orari, pushimi, paga minimale)",udhezues-te-drejtat-e-punetoreve-orari-pushimi-paga-minimale,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20e%20pun%C3%ABtor%C3%ABve%22%20%28orari%2C%20pushimi%2C%20paga%20minimale%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat e konsumatorit""",udhezues-te-drejtat-e-konsumatorit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20e%20konsumatorit%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat e qiramarrësit dhe qiradhënësit""",udhezues-te-drejtat-e-qiramarresit-dhe-qiradhenesit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20e%20qiramarr%C3%ABsit%20dhe%20qiradh%C3%ABn%C3%ABsit%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Procedurat e divorcit dhe kujdestaria""",udhezues-procedurat-e-divorcit-dhe-kujdestaria,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Procedurat%20e%20divorcit%20dhe%20kujdestaria%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Procedurat e trashëgimisë""",udhezues-procedurat-e-trashegimise,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Procedurat%20e%20trash%C3%ABgimis%C3%AB%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Procedurat e ndarjes së pasurisë""",udhezues-procedurat-e-ndarjes-se-pasurise,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Procedurat%20e%20ndarjes%20s%C3%AB%20pasuris%C3%AB%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Procedurat e divorcit ndërkombëtar""",udhezues-procedurat-e-divorcit-nderkombetar,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Procedurat%20e%20divorcit%20nd%C3%ABrkomb%C3%ABtar%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat e diasporës"" (votim, pasuri, shtetësi)",udhezues-te-drejtat-e-diaspores-votim-pasuri-shtetesi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20e%20diaspor%C3%ABs%22%20%28votim%2C%20pasuri%2C%20shtet%C3%ABsi%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të aplikoj për shtetësi kosovare""",udhezues-si-te-aplikoj-per-shtetesi-kosovare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20aplikoj%20p%C3%ABr%20shtet%C3%ABsi%20kosovare%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të aplikoj për azil ose leje qëndrimi""",udhezues-si-te-aplikoj-per-azil-ose-leje-qendrimi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20aplikoj%20p%C3%ABr%20azil%20ose%20leje%20q%C3%ABndrimi%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të raportoj dhunën në familje""",udhezues-si-te-raportoj-dhunen-ne-familje,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20raportoj%20dhun%C3%ABn%20n%C3%AB%20familje%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat e personave me aftësi të kufizuara""",udhezues-te-drejtat-e-personave-me-aftesi-te-kufizuara,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20e%20personave%20me%20aft%C3%ABsi%20t%C3%AB%20kufizuara%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Të drejtat e fëmijëve""",udhezues-te-drejtat-e-femijeve,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22T%C3%AB%20drejtat%20e%20f%C3%ABmij%C3%ABve%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,"Udhëzues ""Si të marrë ndihmë juridike falas""",udhezues-si-te-marre-ndihme-juridike-falas,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20%22Si%20t%C3%AB%20marr%C3%AB%20ndihm%C3%AB%20juridike%20falas%22&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Udhëzues për procedurat tatimore për biznesit,udhezues-per-procedurat-tatimore-per-biznesit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20p%C3%ABr%20procedurat%20tatimore%20p%C3%ABr%20biznesit&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Udhëzues për startupet dhe bizneset e reja,udhezues-per-startupet-dhe-bizneset-e-reja,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Udh%C3%ABzues%20p%C3%ABr%20startupet%20dhe%20bizneset%20e%20reja&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Përmbledhje të reformave kryesore (1-2 faqe secila),permbledhje-te-reformave-kryesore-1-2-faqe-secila,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=P%C3%ABrmbledhje%20t%C3%AB%20reformave%20kryesore%20%281-2%20faqe%20secila%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Dokumente Shpjeguese për Qytetarët,Fjalor i termave ligjorë në shqip të thjeshtë,fjalor-i-termave-ligjore-ne-shqip-te-thjeshte,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Fjalor%20i%20termave%20ligjor%C3%AB%20n%C3%AB%20shqip%20t%C3%AB%20thjesht%C3%AB&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Të drejtat e qytetarëve,te-drejtat-e-qytetareve,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=T%C3%AB%20drejtat%20e%20qytetar%C3%ABve&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Reforma administrative,reforma-administrative,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Reforma%20administrative&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Korrupsioni dhe si raportohet,korrupsioni-dhe-si-raportohet,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Korrupsioni%20dhe%20si%20raportohet&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Integrimi në BE,integrimi-ne-be,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Integrimi%20n%C3%AB%20BE&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),"Ligje konkrete (punë, familje, tatime, pronë, biznes)",ligje-konkrete-pune-familje-tatime-prone-biznes,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Ligje%20konkrete%20%28pun%C3%AB%2C%20familje%2C%20tatime%2C%20pron%C3%AB%2C%20biznes%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Procedura gjyqësore,procedura-gjyqesore,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Procedura%20gjyq%C3%ABsore&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
